title_len,title_unique,text_len,text_unique,avg_sentence_len,neg,neu,pos,real?
83,9,866,67,17,0.0,0.838,0.162,1
69,10,661,60,26,0.21,0.726,0.064,1
60,7,2233,156,19,0.038,0.877,0.086,1
44,5,2844,222,22,0.025,0.932,0.043,1
63,9,4903,324,19,0.086,0.775,0.139,1
66,7,471,42,25,0.07,0.821,0.109,1
55,7,482,44,17,0.0,0.847,0.153,1
72,9,2058,154,24,0.093,0.86,0.047,1
63,8,5821,372,22,0.041,0.838,0.121,1
63,8,823,67,12,0.018,0.882,0.1,1
56,8,515,40,16,0.0,0.887,0.113,1
72,9,518,41,28,0.101,0.868,0.031,1
58,6,4066,270,25,0.027,0.943,0.03,1
65,7,2855,199,27,0.081,0.81,0.109,1
68,9,6587,442,27,0.042,0.841,0.117,1
67,8,529,48,16,0.0,0.908,0.092,1
65,7,791,74,21,0.054,0.845,0.1,1
64,8,3719,276,24,0.079,0.839,0.082,1
53,7,3658,268,21,0.029,0.914,0.057,1
69,8,1414,96,21,0.022,0.916,0.062,1
71,8,5294,368,25,0.046,0.872,0.082,1
62,9,2492,181,24,0.072,0.836,0.092,1
70,9,5686,376,23,0.095,0.849,0.056,1
74,8,436,37,20,0.0,0.96,0.04,1
75,10,336,30,25,0.112,0.888,0.0,1
73,9,384,32,21,0.066,0.934,0.0,1
57,7,4847,312,27,0.065,0.889,0.046,1
70,11,557,48,29,0.025,0.934,0.04,1
75,8,496,47,26,0.0,0.836,0.164,1
72,8,3000,216,20,0.094,0.813,0.093,1
78,9,499,45,35,0.0,0.963,0.037,1
71,8,3573,268,23,0.062,0.871,0.066,1
83,11,1379,105,22,0.026,0.862,0.112,1
67,9,2685,195,23,0.021,0.873,0.106,1
69,9,578,50,45,0.0,0.947,0.053,1
53,7,630,51,24,0.014,0.886,0.1,1
59,6,810,56,42,0.024,0.95,0.026,1
70,8,2599,202,21,0.064,0.836,0.1,1
62,10,4120,289,27,0.061,0.866,0.073,1
79,11,2939,214,26,0.053,0.878,0.068,1
66,9,4588,306,20,0.024,0.863,0.112,1
66,10,2039,147,18,0.065,0.834,0.1,1
65,7,2041,156,20,0.019,0.876,0.105,1
73,9,496,49,20,0.0,0.882,0.118,1
60,8,2527,204,23,0.048,0.896,0.056,1
52,8,2364,157,25,0.089,0.886,0.025,1
59,7,2223,142,20,0.066,0.836,0.098,1
73,9,5340,374,26,0.063,0.845,0.092,1
69,8,1536,117,23,0.058,0.832,0.11,1
73,9,855,73,22,0.045,0.858,0.098,1
66,8,2574,207,25,0.047,0.86,0.093,1
67,8,4010,290,24,0.039,0.933,0.028,1
65,9,3096,221,21,0.059,0.815,0.126,1
66,9,3179,227,24,0.036,0.903,0.061,1
64,7,1781,124,23,0.032,0.879,0.088,1
66,8,2445,168,22,0.045,0.927,0.028,1
61,7,1230,102,19,0.047,0.915,0.038,1
67,7,1778,147,31,0.069,0.825,0.105,1
61,7,1073,86,22,0.09,0.815,0.096,1
66,7,1712,136,21,0.039,0.908,0.053,1
54,7,3079,236,20,0.045,0.864,0.091,1
69,8,488,35,36,0.0,0.975,0.025,1
59,7,650,55,26,0.083,0.889,0.028,1
83,11,2712,213,21,0.057,0.893,0.051,1
74,9,6959,421,28,0.085,0.849,0.066,1
78,11,2248,145,25,0.018,0.951,0.031,1
62,9,2347,193,21,0.048,0.856,0.096,1
61,8,2434,201,27,0.057,0.865,0.077,1
60,7,3311,216,22,0.043,0.892,0.066,1
55,8,1411,114,18,0.199,0.738,0.063,1
52,7,1884,132,34,0.008,0.841,0.151,1
59,7,3363,226,27,0.042,0.864,0.094,1
54,7,2497,186,20,0.046,0.884,0.07,1
71,9,3706,263,29,0.08,0.871,0.049,1
69,8,3242,222,28,0.06,0.806,0.134,1
81,9,2692,197,21,0.092,0.824,0.084,1
66,7,2512,157,25,0.108,0.867,0.025,1
61,8,520,43,25,0.103,0.897,0.0,1
60,7,4014,283,25,0.029,0.899,0.072,1
62,9,4894,323,25,0.109,0.832,0.059,1
77,8,443,38,34,0.054,0.894,0.052,1
50,6,2957,194,21,0.031,0.909,0.059,1
50,6,6090,433,22,0.101,0.794,0.105,1
62,7,2129,162,29,0.013,0.943,0.044,1
61,7,3179,249,31,0.063,0.848,0.09,1
61,7,1160,93,17,0.041,0.883,0.076,1
63,8,5178,323,27,0.057,0.892,0.051,1
61,8,1506,128,24,0.064,0.814,0.121,1
51,7,3884,265,23,0.1,0.78,0.12,1
55,9,2680,197,20,0.092,0.849,0.059,1
46,7,5111,356,28,0.09,0.837,0.073,1
76,9,3358,230,22,0.071,0.892,0.037,1
75,9,4619,323,20,0.078,0.865,0.057,1
60,8,2371,172,26,0.094,0.843,0.063,1
69,8,1789,126,22,0.165,0.781,0.054,1
50,6,5987,425,23,0.098,0.795,0.107,1
67,8,823,61,19,0.014,0.837,0.149,1
53,6,4399,302,18,0.056,0.859,0.086,1
62,9,2443,201,24,0.017,0.866,0.118,1
64,9,2019,155,19,0.092,0.835,0.073,1
70,8,2215,170,20,0.187,0.743,0.07,1
51,7,3624,263,18,0.09,0.838,0.072,1
52,8,2893,200,33,0.097,0.805,0.099,1
68,8,547,44,43,0.032,0.924,0.044,1
64,8,2611,189,22,0.041,0.803,0.155,1
65,9,5014,396,25,0.021,0.879,0.1,1
68,7,2428,177,19,0.059,0.822,0.119,1
74,9,2566,205,23,0.02,0.871,0.109,1
65,8,2146,139,22,0.028,0.899,0.073,1
64,8,1766,140,24,0.029,0.888,0.082,1
64,9,6392,436,24,0.057,0.821,0.122,1
70,8,325,26,17,0.0,1.0,0.0,1
80,9,5427,387,25,0.075,0.83,0.095,1
51,7,4471,311,28,0.039,0.904,0.057,1
72,7,2610,169,25,0.033,0.874,0.093,1
66,10,2579,224,23,0.119,0.766,0.116,1
65,7,1477,109,28,0.052,0.885,0.063,1
51,7,6859,458,23,0.046,0.86,0.094,1
56,8,2939,208,21,0.14,0.786,0.074,1
53,7,2574,183,26,0.018,0.899,0.083,1
56,7,3188,228,26,0.004,0.905,0.091,1
66,9,2965,220,29,0.049,0.915,0.035,1
74,9,4695,323,27,0.021,0.924,0.056,1
58,7,2061,144,18,0.032,0.809,0.159,1
71,10,581,52,21,0.0,0.937,0.063,1
54,7,606,53,23,0.0,0.874,0.126,1
59,7,2318,179,27,0.06,0.836,0.103,1
61,9,489,43,18,0.0,0.962,0.038,1
59,7,2705,207,16,0.056,0.841,0.103,1
73,9,3883,249,20,0.041,0.871,0.088,1
73,9,7004,428,27,0.047,0.86,0.092,1
62,8,5775,388,26,0.087,0.816,0.098,1
62,8,457,44,18,0.0,0.922,0.078,1
55,8,3959,263,20,0.141,0.8,0.058,1
52,6,4636,319,26,0.042,0.852,0.105,1
69,9,5676,384,26,0.046,0.868,0.086,1
66,7,4686,348,22,0.042,0.878,0.079,1
82,9,1043,91,22,0.151,0.782,0.067,1
64,8,3486,245,24,0.045,0.892,0.063,1
61,8,1594,121,22,0.05,0.851,0.098,1
69,8,416,33,32,0.063,0.937,0.0,1
60,8,2509,218,23,0.045,0.873,0.082,1
50,7,2001,157,22,0.021,0.914,0.065,1
61,8,3511,227,29,0.081,0.86,0.059,1
55,5,5980,343,20,0.088,0.793,0.119,1
70,8,3033,209,22,0.012,0.901,0.087,1
48,5,3585,278,24,0.028,0.892,0.08,1
62,8,1830,146,26,0.056,0.844,0.1,1
65,9,2933,202,20,0.015,0.88,0.105,1
49,7,2408,174,28,0.052,0.872,0.076,1
63,8,3214,212,23,0.086,0.883,0.031,1
57,7,2348,176,26,0.004,0.96,0.036,1
70,7,475,35,19,0.058,0.942,0.0,1
71,9,558,47,18,0.071,0.903,0.026,1
86,11,7076,480,23,0.023,0.899,0.079,1
74,9,2173,166,14,0.052,0.915,0.033,1
77,12,299,28,16,0.093,0.804,0.103,1
65,8,332,32,29,0.0,1.0,0.0,1
53,5,1743,131,25,0.013,0.927,0.06,1
63,7,5492,350,24,0.026,0.909,0.065,1
50,7,1647,137,23,0.047,0.852,0.101,1
66,9,5165,352,20,0.099,0.845,0.056,1
62,9,2668,179,24,0.097,0.819,0.084,1
53,6,1624,128,19,0.033,0.841,0.125,1
70,10,2502,181,27,0.091,0.841,0.068,1
56,7,2632,231,27,0.08,0.816,0.104,1
74,9,2546,180,20,0.026,0.87,0.104,1
66,10,377,38,20,0.03,0.748,0.223,1
55,7,3495,237,19,0.059,0.851,0.09,1
60,8,2638,211,22,0.078,0.775,0.147,1
69,10,2060,156,22,0.104,0.807,0.089,1
60,8,503,38,20,0.03,0.914,0.056,1
47,6,2105,164,30,0.039,0.863,0.098,1
69,8,427,39,30,0.0,0.891,0.109,1
45,6,302,30,22,0.0,1.0,0.0,1
73,9,528,46,27,0.15,0.85,0.0,1
45,5,2310,195,24,0.057,0.83,0.113,1
73,9,3551,226,20,0.034,0.882,0.085,1
59,7,478,41,24,0.0,0.872,0.128,1
62,8,3203,244,28,0.018,0.928,0.054,1
58,7,419,36,23,0.0,0.904,0.096,1
58,7,3187,246,24,0.077,0.863,0.059,1
55,8,1530,109,18,0.105,0.852,0.043,1
68,8,2320,160,20,0.036,0.864,0.1,1
67,8,586,49,22,0.045,0.955,0.0,1
66,9,5443,367,25,0.138,0.749,0.113,1
74,10,2187,162,22,0.089,0.831,0.08,1
60,7,439,36,22,0.033,0.892,0.076,1
59,7,528,53,21,0.049,0.897,0.054,1
62,8,1481,118,16,0.1,0.798,0.101,1
61,7,2119,167,20,0.079,0.799,0.123,1
66,8,487,39,15,0.152,0.782,0.066,1
51,6,3170,204,25,0.043,0.907,0.05,1
60,8,2610,204,22,0.072,0.841,0.088,1
58,7,2229,142,22,0.046,0.925,0.029,1
57,7,2139,158,22,0.047,0.917,0.036,1
66,8,2338,167,19,0.063,0.864,0.073,1
54,8,4739,335,23,0.082,0.825,0.092,1
73,10,443,46,23,0.14,0.827,0.033,1
76,8,1702,118,21,0.021,0.866,0.113,1
65,9,4351,295,25,0.051,0.833,0.117,1
67,10,595,54,22,0.0,0.889,0.111,1
75,10,574,53,30,0.029,0.915,0.056,1
67,9,2154,167,26,0.014,0.96,0.026,1
55,9,535,48,22,0.175,0.743,0.082,1
68,8,2584,188,23,0.045,0.9,0.055,1
74,10,1857,131,25,0.023,0.918,0.059,1
84,10,630,44,18,0.0,0.968,0.032,1
61,7,656,59,21,0.103,0.856,0.041,1
59,7,4331,303,22,0.083,0.833,0.084,1
73,9,6872,469,22,0.064,0.878,0.058,1
61,7,1783,151,30,0.07,0.832,0.099,1
63,8,5229,318,29,0.074,0.851,0.075,1
60,8,527,48,19,0.104,0.767,0.129,1
53,5,1806,133,21,0.078,0.869,0.054,1
68,7,2107,152,23,0.064,0.889,0.047,1
67,6,5848,377,23,0.075,0.834,0.091,1
55,8,1512,113,20,0.077,0.897,0.025,1
60,7,1832,138,21,0.098,0.811,0.091,1
69,7,4375,279,26,0.066,0.851,0.083,1
60,7,5429,359,21,0.062,0.87,0.068,1
87,9,4413,298,20,0.126,0.8,0.074,1
62,6,2326,146,23,0.069,0.914,0.017,1
57,8,1499,131,23,0.041,0.908,0.051,1
71,10,1291,91,34,0.05,0.95,0.0,1
82,11,7476,457,26,0.063,0.888,0.049,1
74,9,3661,250,20,0.062,0.857,0.08,1
60,7,2421,171,26,0.042,0.865,0.093,1
65,9,2558,178,18,0.053,0.905,0.041,1
69,8,2315,159,30,0.025,0.866,0.109,1
47,6,2567,194,37,0.026,0.903,0.07,1
71,8,2632,211,22,0.126,0.796,0.078,1
47,7,2297,196,25,0.065,0.831,0.104,1
64,9,4102,303,29,0.04,0.808,0.152,1
71,9,2649,197,23,0.059,0.865,0.077,1
73,7,6178,357,26,0.058,0.86,0.082,1
61,9,2481,173,17,0.046,0.855,0.099,1
68,8,468,44,25,0.0,0.885,0.115,1
71,10,261,28,13,0.129,0.811,0.06,1
47,6,1484,100,20,0.034,0.926,0.041,1
66,9,4063,256,24,0.09,0.834,0.076,1
60,6,5887,408,27,0.049,0.868,0.084,1
57,6,441,38,32,0.036,0.851,0.113,1
54,6,2935,199,28,0.044,0.89,0.066,1
48,6,875,72,20,0.055,0.879,0.066,1
61,9,2078,156,27,0.072,0.851,0.077,1
65,8,631,65,18,0.0,0.848,0.152,1
59,8,2468,200,20,0.038,0.858,0.104,1
62,9,680,55,25,0.0,0.952,0.048,1
60,8,2696,184,21,0.053,0.894,0.053,1
66,8,2356,177,20,0.075,0.886,0.039,1
81,8,422,45,16,0.0,0.865,0.135,1
52,7,2185,167,22,0.092,0.74,0.168,1
68,8,329,33,13,0.0,0.957,0.043,1
62,7,356,38,14,0.0,0.891,0.109,1
62,8,590,49,17,0.142,0.815,0.043,1
68,7,525,44,20,0.085,0.915,0.0,1
69,8,585,48,16,0.045,0.955,0.0,1
59,8,2379,180,24,0.027,0.855,0.118,1
68,7,541,41,22,0.0,0.877,0.123,1
69,8,572,41,22,0.018,0.873,0.109,1
65,7,555,46,20,0.0,0.805,0.195,1
63,7,714,58,22,0.0,1.0,0.0,1
68,7,760,60,27,0.051,0.949,0.0,1
70,8,1636,137,30,0.094,0.788,0.118,1
83,9,706,59,26,0.093,0.907,0.0,1
75,9,743,63,17,0.075,0.866,0.059,1
66,9,2532,178,23,0.02,0.883,0.097,1
74,8,2844,185,26,0.029,0.907,0.064,1
77,9,2280,167,16,0.059,0.892,0.05,1
75,10,1860,167,27,0.012,0.943,0.045,1
51,6,510,46,20,0.096,0.883,0.022,1
71,8,2070,135,20,0.065,0.803,0.132,1
67,8,4675,320,26,0.065,0.839,0.096,1
73,10,2325,169,17,0.072,0.849,0.079,1
62,7,2349,155,29,0.022,0.834,0.144,1
60,8,2368,180,34,0.06,0.856,0.083,1
64,8,3822,289,22,0.035,0.861,0.104,1
63,8,6390,454,25,0.095,0.783,0.122,1
58,9,1554,121,17,0.118,0.83,0.052,1
63,8,1790,134,28,0.054,0.79,0.156,1
57,8,2326,177,28,0.049,0.897,0.055,1
68,9,1082,86,19,0.03,0.898,0.072,1
63,9,3087,218,24,0.094,0.798,0.108,1
58,7,3705,251,19,0.057,0.841,0.101,1
48,7,3310,258,27,0.06,0.834,0.106,1
39,6,2577,188,27,0.048,0.893,0.06,1
64,7,3135,219,19,0.089,0.776,0.135,1
67,8,1384,97,23,0.007,0.917,0.076,1
58,6,5112,371,21,0.08,0.843,0.076,1
65,9,2886,215,22,0.015,0.889,0.096,1
69,8,2245,151,25,0.039,0.929,0.032,1
58,7,4180,332,28,0.034,0.841,0.126,1
67,8,10890,662,20,0.056,0.812,0.132,1
50,6,2668,200,20,0.057,0.833,0.11,1
69,10,2147,160,25,0.129,0.792,0.079,1
57,8,2551,189,18,0.016,0.869,0.116,1
60,8,3023,210,26,0.073,0.844,0.084,1
52,7,2142,165,21,0.014,0.83,0.156,1
56,7,423,43,22,0.0,0.862,0.138,1
65,9,3790,232,21,0.117,0.774,0.109,1
78,10,572,56,15,0.109,0.891,0.0,1
66,9,2963,219,24,0.083,0.706,0.212,1
70,9,2366,158,19,0.061,0.865,0.074,1
61,7,2962,214,23,0.009,0.873,0.119,1
66,9,2202,157,21,0.031,0.855,0.114,1
66,7,3059,221,23,0.042,0.811,0.147,1
48,7,1753,133,26,0.0,0.978,0.022,1
47,7,2573,211,29,0.106,0.796,0.099,1
68,9,3546,249,24,0.116,0.8,0.084,1
74,10,4519,319,22,0.028,0.862,0.11,1
54,9,6048,405,28,0.075,0.807,0.117,1
71,9,735,57,28,0.0,0.871,0.129,1
56,7,643,48,25,0.029,0.903,0.068,1
63,7,2599,170,27,0.055,0.821,0.124,1
59,8,437,39,22,0.07,0.903,0.026,1
45,5,1231,103,21,0.033,0.863,0.105,1
66,9,5057,335,27,0.057,0.813,0.13,1
51,8,844,69,27,0.136,0.784,0.08,1
66,8,490,48,26,0.066,0.823,0.111,1
74,9,2368,189,19,0.048,0.751,0.201,1
65,8,612,57,28,0.02,0.937,0.043,1
61,9,2165,145,18,0.124,0.79,0.086,1
69,9,3916,267,23,0.076,0.791,0.133,1
55,8,3313,259,23,0.05,0.837,0.113,1
60,9,2202,164,26,0.084,0.829,0.087,1
48,7,3443,217,26,0.05,0.859,0.091,1
80,10,1830,133,20,0.089,0.831,0.08,1
67,9,2361,176,20,0.09,0.827,0.084,1
62,7,3149,250,33,0.013,0.874,0.112,1
59,7,3264,214,26,0.018,0.896,0.086,1
70,7,2951,219,25,0.086,0.89,0.024,1
56,8,3936,274,23,0.074,0.836,0.09,1
77,9,2754,192,25,0.104,0.759,0.137,1
72,8,386,36,28,0.33,0.67,0.0,1
49,7,1650,113,24,0.029,0.869,0.101,1
69,8,4069,241,21,0.063,0.845,0.092,1
66,8,436,45,21,0.0,0.929,0.071,1
73,10,2189,164,22,0.039,0.875,0.087,1
41,5,1204,93,27,0.02,0.918,0.062,1
62,7,559,50,31,0.0,0.803,0.197,1
65,9,2574,184,24,0.063,0.825,0.113,1
71,9,2455,186,29,0.063,0.781,0.157,1
68,9,2186,153,20,0.027,0.872,0.101,1
64,9,3357,265,21,0.055,0.849,0.095,1
67,10,2285,169,22,0.026,0.882,0.092,1
64,7,2400,179,23,0.034,0.857,0.109,1
61,7,3809,259,27,0.059,0.843,0.097,1
60,6,2680,195,24,0.06,0.848,0.092,1
63,7,2501,189,21,0.065,0.867,0.068,1
64,9,2905,214,26,0.052,0.813,0.135,1
70,8,767,60,28,0.13,0.775,0.095,1
48,6,5058,353,24,0.046,0.884,0.069,1
64,9,2639,202,23,0.037,0.894,0.068,1
66,9,4197,319,21,0.11,0.796,0.094,1
46,7,2113,162,24,0.074,0.845,0.081,1
56,7,4242,316,24,0.055,0.862,0.083,1
71,8,1969,165,24,0.051,0.848,0.102,1
76,9,2017,130,19,0.082,0.874,0.044,1
62,8,3984,278,19,0.088,0.83,0.082,1
54,6,3466,231,23,0.085,0.871,0.044,1
64,8,2548,191,22,0.041,0.847,0.112,1
56,8,2457,172,26,0.007,0.94,0.052,1
55,7,2315,173,28,0.028,0.864,0.107,1
65,7,3985,305,25,0.088,0.779,0.133,1
65,8,3799,279,24,0.074,0.837,0.09,1
78,9,3855,244,21,0.061,0.87,0.069,1
68,8,2311,180,26,0.079,0.902,0.019,1
61,8,1746,136,21,0.012,0.937,0.051,1
65,8,2462,184,28,0.035,0.887,0.078,1
58,8,2583,177,21,0.035,0.888,0.077,1
57,6,3570,247,24,0.036,0.903,0.061,1
58,9,1432,109,24,0.053,0.863,0.085,1
64,9,5646,382,23,0.041,0.883,0.075,1
64,7,2196,151,22,0.028,0.955,0.017,1
59,7,2102,145,21,0.059,0.868,0.073,1
67,7,2388,172,19,0.031,0.909,0.06,1
59,6,3309,233,24,0.033,0.82,0.147,1
66,8,3297,254,19,0.019,0.897,0.085,1
71,9,2477,189,24,0.094,0.834,0.071,1
37,6,745,50,12,0.078,0.882,0.04,1
70,7,2837,207,23,0.081,0.826,0.092,1
55,7,2539,201,18,0.026,0.918,0.056,1
66,9,5714,371,23,0.09,0.778,0.132,1
65,10,4795,330,20,0.07,0.834,0.097,1
73,8,2681,186,20,0.037,0.883,0.081,1
42,4,7887,391,16,0.097,0.779,0.124,1
67,8,5704,410,25,0.081,0.869,0.05,1
63,8,2817,215,23,0.066,0.849,0.084,1
60,7,2411,178,22,0.076,0.86,0.064,1
60,7,4831,355,22,0.074,0.826,0.1,1
67,8,4930,339,22,0.069,0.846,0.085,1
48,7,2406,197,24,0.054,0.867,0.079,1
71,8,589,55,29,0.028,0.871,0.101,1
75,8,2563,173,25,0.042,0.888,0.07,1
64,8,2592,204,25,0.041,0.828,0.131,1
67,8,525,54,18,0.0,0.937,0.063,1
68,8,2680,183,19,0.083,0.843,0.074,1
60,8,6317,395,21,0.029,0.908,0.063,1
55,6,4928,338,23,0.081,0.818,0.1,1
66,8,3105,223,29,0.082,0.83,0.088,1
68,9,1160,92,21,0.071,0.87,0.059,1
56,8,3350,235,20,0.016,0.918,0.066,1
60,8,1666,127,19,0.038,0.873,0.089,1
53,5,2365,174,29,0.066,0.873,0.06,1
73,8,5884,438,31,0.107,0.788,0.105,1
71,9,2885,221,17,0.071,0.865,0.064,1
61,9,2951,187,26,0.041,0.913,0.046,1
60,7,488,42,24,0.075,0.843,0.082,1
64,7,5046,364,23,0.127,0.804,0.069,1
55,6,4067,267,22,0.083,0.832,0.085,1
60,6,3027,216,28,0.075,0.84,0.085,1
69,9,3782,290,19,0.054,0.883,0.063,1
61,8,3585,251,25,0.066,0.847,0.088,1
58,8,987,82,24,0.042,0.958,0.0,1
59,8,2587,197,25,0.123,0.803,0.074,1
66,7,5245,344,19,0.09,0.838,0.072,1
58,7,1012,77,19,0.07,0.884,0.046,1
63,8,7333,489,25,0.071,0.805,0.124,1
80,9,4332,300,26,0.051,0.85,0.099,1
74,8,858,69,23,0.017,0.983,0.0,1
64,8,660,54,24,0.0,0.788,0.212,1
41,5,521,43,14,0.028,0.84,0.132,1
60,7,4354,304,25,0.037,0.805,0.158,1
59,8,1235,94,22,0.033,0.875,0.092,1
48,6,5075,355,21,0.063,0.846,0.09,1
53,7,2005,153,20,0.029,0.905,0.066,1
62,6,2782,206,23,0.109,0.84,0.051,1
46,6,3372,249,32,0.057,0.8,0.143,1
59,6,492,43,26,0.064,0.88,0.057,1
64,8,624,51,27,0.057,0.753,0.19,1
68,9,466,42,22,0.0,0.875,0.125,1
62,8,737,54,19,0.0,0.749,0.251,1
60,9,437,37,20,0.0,0.806,0.194,1
68,8,6061,389,25,0.035,0.89,0.075,1
73,10,3364,237,24,0.03,0.917,0.052,1
67,7,2849,215,22,0.065,0.866,0.069,1
46,7,993,84,23,0.099,0.868,0.033,1
72,9,7060,420,28,0.088,0.81,0.101,1
53,6,2566,194,21,0.089,0.828,0.083,1
56,8,2253,175,20,0.135,0.786,0.079,1
72,8,795,69,24,0.11,0.762,0.129,1
69,8,741,64,20,0.016,0.878,0.107,1
61,8,3591,283,21,0.068,0.834,0.098,1
62,9,783,75,32,0.133,0.798,0.069,1
63,9,1638,128,20,0.097,0.796,0.107,1
69,9,2294,165,17,0.104,0.798,0.098,1
77,7,2589,169,21,0.079,0.836,0.084,1
62,7,5786,416,26,0.084,0.763,0.153,1
63,10,2297,175,31,0.066,0.859,0.075,1
58,7,2382,182,27,0.094,0.771,0.135,1
58,8,5446,377,25,0.109,0.797,0.095,1
58,8,550,49,17,0.0,0.861,0.139,1
58,9,1363,121,20,0.037,0.878,0.085,1
50,7,3818,268,23,0.038,0.912,0.05,1
57,8,2539,220,23,0.035,0.809,0.156,1
67,9,3783,282,26,0.046,0.904,0.05,1
51,5,5575,387,35,0.054,0.849,0.097,1
58,8,5446,377,25,0.109,0.797,0.095,1
55,6,3038,226,28,0.039,0.888,0.072,1
55,6,2492,202,26,0.103,0.831,0.066,1
79,10,3933,287,24,0.094,0.766,0.139,1
65,8,2541,201,29,0.034,0.904,0.062,1
70,8,2033,144,21,0.023,0.953,0.025,1
63,8,7188,481,22,0.04,0.848,0.112,1
64,7,4331,296,19,0.04,0.837,0.123,1
69,7,417,39,22,0.0,0.95,0.05,1
81,10,1336,101,22,0.048,0.868,0.083,1
78,9,3613,278,26,0.103,0.838,0.059,1
50,8,902,81,14,0.039,0.864,0.097,1
76,9,2374,195,27,0.06,0.892,0.048,1
68,8,5728,361,22,0.12,0.844,0.036,1
72,9,1785,141,22,0.019,0.906,0.075,1
67,6,961,74,23,0.014,0.881,0.106,1
66,8,3961,335,26,0.104,0.851,0.045,1
41,5,2629,190,26,0.041,0.87,0.089,1
56,7,470,43,14,0.093,0.907,0.0,1
74,8,1030,84,25,0.095,0.843,0.062,1
59,8,6066,375,23,0.065,0.842,0.093,1
47,7,2503,197,25,0.07,0.823,0.107,1
62,7,481,43,20,0.099,0.872,0.029,1
61,8,3776,280,21,0.047,0.87,0.083,1
54,8,2471,187,30,0.06,0.841,0.099,1
59,8,532,49,18,0.054,0.946,0.0,1
61,7,5038,289,18,0.057,0.875,0.068,1
70,8,3980,310,21,0.082,0.855,0.063,1
70,7,2708,193,21,0.039,0.926,0.035,1
64,8,5598,402,22,0.051,0.862,0.087,1
45,6,2215,179,16,0.057,0.896,0.047,1
65,7,4338,295,22,0.042,0.869,0.089,1
69,8,3854,252,23,0.066,0.823,0.112,1
66,9,2588,184,23,0.057,0.897,0.046,1
65,8,4930,328,27,0.041,0.865,0.094,1
64,8,482,44,38,0.0,0.929,0.071,1
71,10,451,36,24,0.092,0.874,0.034,1
62,9,372,35,31,0.054,0.828,0.117,1
77,8,419,37,35,0.016,0.922,0.062,1
74,9,470,43,25,0.0,0.925,0.075,1
55,7,636,51,29,0.0,0.847,0.153,1
51,6,1187,97,26,0.054,0.836,0.11,1
46,6,471,45,18,0.0,0.956,0.044,1
68,9,2942,214,24,0.088,0.842,0.07,1
65,10,1001,86,21,0.131,0.798,0.071,1
66,9,6889,461,22,0.046,0.904,0.05,1
61,8,2588,199,23,0.077,0.895,0.028,1
81,9,6930,465,27,0.083,0.771,0.146,1
55,7,2523,190,21,0.05,0.883,0.067,1
64,8,3758,258,20,0.036,0.833,0.13,1
53,7,589,56,27,0.026,0.907,0.067,1
58,8,3251,235,27,0.061,0.9,0.039,1
76,10,1300,104,16,0.075,0.803,0.122,1
47,7,2531,210,21,0.043,0.831,0.126,1
75,9,661,49,24,0.0,0.968,0.032,1
57,8,454,41,23,0.0,0.868,0.132,1
58,8,2592,173,24,0.04,0.864,0.096,1
64,7,2860,225,23,0.03,0.865,0.105,1
79,9,581,52,13,0.156,0.788,0.056,1
70,7,2222,141,25,0.035,0.842,0.123,1
72,8,2545,165,23,0.138,0.826,0.037,1
65,8,3591,253,21,0.04,0.911,0.049,1
62,8,2839,230,28,0.1,0.763,0.138,1
61,10,2617,198,25,0.031,0.897,0.073,1
64,8,2315,162,20,0.076,0.872,0.051,1
54,6,5447,364,25,0.059,0.854,0.087,1
63,6,2916,201,25,0.073,0.816,0.111,1
71,8,5228,339,22,0.048,0.852,0.099,1
59,8,3109,227,20,0.115,0.754,0.131,1
59,8,421,42,16,0.0,0.932,0.068,1
58,7,2565,177,23,0.1,0.774,0.126,1
69,9,505,40,25,0.029,0.933,0.037,1
84,9,622,51,19,0.0,0.793,0.207,1
75,9,3288,171,21,0.023,0.911,0.066,1
70,8,2240,163,21,0.063,0.801,0.136,1
58,7,751,54,15,0.105,0.778,0.118,1
76,8,6728,402,22,0.09,0.808,0.102,1
69,9,2005,142,17,0.046,0.821,0.133,1
70,8,3645,285,22,0.089,0.837,0.074,1
68,8,2557,203,24,0.078,0.887,0.035,1
60,8,2729,181,22,0.024,0.951,0.026,1
75,8,2478,167,32,0.007,0.948,0.044,1
68,8,3182,231,19,0.096,0.846,0.058,1
57,8,4487,290,23,0.088,0.848,0.064,1
57,8,2415,203,24,0.081,0.802,0.117,1
64,8,2871,217,29,0.072,0.83,0.098,1
79,10,2357,171,19,0.053,0.886,0.061,1
66,8,710,58,14,0.067,0.888,0.045,1
77,10,831,73,25,0.042,0.862,0.096,1
62,7,1167,78,24,0.016,0.906,0.078,1
68,9,2711,204,21,0.049,0.85,0.101,1
76,9,5999,411,20,0.087,0.833,0.08,1
59,8,2321,170,22,0.129,0.763,0.108,1
64,8,5271,332,21,0.053,0.859,0.088,1
68,9,440,41,21,0.035,0.911,0.055,1
57,6,4583,336,32,0.101,0.84,0.059,1
57,8,583,50,23,0.08,0.862,0.058,1
67,9,2042,153,20,0.137,0.761,0.102,1
78,10,532,47,26,0.025,0.817,0.159,1
59,8,321,31,13,0.041,0.959,0.0,1
69,8,2370,161,24,0.031,0.789,0.18,1
69,9,861,74,17,0.133,0.764,0.104,1
75,9,3275,264,22,0.064,0.857,0.079,1
75,11,867,71,22,0.069,0.838,0.093,1
50,6,3894,295,22,0.093,0.794,0.113,1
