title_len,title_unique,text_len,text_unique,avg_sentence_len,neg,neu,pos,real?
76,6,1877,136,24,0.105,0.853,0.042,0
88,8,337,29,29,0.193,0.807,0.0,0
102,12,3763,234,34,0.079,0.829,0.092,0
161,17,3041,226,35,0.072,0.8,0.128,0
75,9,4528,329,25,0.049,0.888,0.063,1
67,8,2731,210,22,0.065,0.85,0.084,1
57,8,6665,455,22,0.066,0.828,0.106,1
82,12,2198,145,28,0.161,0.793,0.046,0
153,15,2314,157,39,0.042,0.854,0.104,0
153,18,538,44,16,0.118,0.86,0.022,0
62,7,1719,131,23,0.102,0.833,0.065,1
75,8,1732,140,19,0.059,0.901,0.04,1
71,7,3243,205,36,0.088,0.802,0.11,0
63,8,5821,372,22,0.041,0.838,0.121,1
97,12,1884,148,39,0.08,0.847,0.073,0
119,15,2231,139,53,0.12,0.787,0.093,0
100,11,3988,247,22,0.1,0.832,0.068,0
131,14,2712,196,39,0.088,0.818,0.094,0
63,8,1255,104,28,0.209,0.725,0.066,1
69,9,766,70,16,0.134,0.827,0.039,1
96,12,2684,183,30,0.034,0.865,0.101,0
86,11,2429,174,32,0.102,0.805,0.093,0
140,16,2790,188,27,0.042,0.808,0.15,0
153,18,538,44,16,0.118,0.86,0.022,0
63,8,1348,101,22,0.034,0.919,0.047,1
52,6,3537,255,54,0.112,0.801,0.087,0
87,12,1796,135,21,0.11,0.854,0.036,0
72,9,3746,285,21,0.062,0.823,0.115,1
87,10,988,76,43,0.05,0.879,0.071,0
74,9,2503,191,21,0.051,0.837,0.113,1
69,7,541,46,14,0.088,0.876,0.036,1
81,9,327,27,16,0.091,0.783,0.126,0
98,11,2571,169,22,0.069,0.858,0.074,0
70,9,4970,361,24,0.052,0.841,0.107,1
68,10,3639,243,21,0.017,0.854,0.129,1
60,8,2693,178,28,0.196,0.751,0.053,0
61,8,2546,196,27,0.074,0.868,0.058,1
58,8,2082,150,17,0.044,0.897,0.059,1
63,9,2221,164,20,0.199,0.778,0.023,1
66,7,2528,173,32,0.082,0.826,0.092,0
78,9,2728,186,25,0.027,0.912,0.061,1
58,6,5167,377,25,0.089,0.852,0.059,1
94,11,2648,185,23,0.038,0.879,0.084,0
57,7,2042,142,36,0.121,0.81,0.069,0
55,6,2454,193,29,0.047,0.928,0.025,1
57,7,1081,84,30,0.017,0.82,0.163,1
58,8,1181,101,19,0.041,0.891,0.067,1
73,9,2840,205,19,0.021,0.929,0.051,1
101,11,3845,292,34,0.102,0.826,0.072,0
144,18,1772,122,94,0.235,0.719,0.046,0
89,9,2959,215,36,0.154,0.746,0.1,0
65,9,797,65,66,0.009,0.898,0.094,0
81,9,4226,296,24,0.07,0.84,0.09,1
48,6,5976,400,24,0.106,0.787,0.106,0
87,10,1356,100,36,0.115,0.846,0.039,0
90,10,2491,178,30,0.086,0.785,0.13,0
61,8,622,52,19,0.146,0.854,0.0,1
83,10,2329,161,32,0.069,0.862,0.069,0
63,7,3236,240,31,0.122,0.803,0.075,1
82,11,1622,116,18,0.095,0.778,0.128,0
160,18,2416,180,17,0.131,0.784,0.085,0
87,9,2248,161,24,0.097,0.848,0.055,0
164,16,2019,137,22,0.131,0.827,0.041,0
62,8,3139,233,23,0.195,0.691,0.114,0
74,11,2751,194,22,0.078,0.842,0.079,1
53,5,224,18,14,0.046,0.954,0.0,0
72,8,2494,193,20,0.074,0.846,0.079,0
90,10,3052,189,29,0.091,0.758,0.15,0
63,9,1084,90,28,0.154,0.773,0.073,1
71,8,2489,166,21,0.061,0.81,0.128,1
129,14,7299,477,29,0.083,0.85,0.066,0
56,7,6500,422,27,0.081,0.877,0.042,1
49,7,5983,391,21,0.064,0.843,0.093,1
62,8,5217,306,31,0.055,0.885,0.06,0
83,10,2095,141,25,0.074,0.789,0.137,0
96,14,2164,157,22,0.069,0.835,0.096,0
51,6,330,37,19,0.036,0.856,0.108,1
60,8,2227,168,32,0.089,0.754,0.157,0
54,8,2584,207,31,0.06,0.818,0.122,1
89,12,1451,98,21,0.163,0.742,0.095,0
58,6,4162,237,24,0.069,0.815,0.116,1
55,7,2508,192,21,0.023,0.869,0.109,1
72,10,2385,169,20,0.149,0.811,0.04,1
68,9,2407,178,26,0.115,0.848,0.038,1
78,8,2099,154,23,0.122,0.799,0.079,0
59,9,426,42,18,0.036,0.903,0.062,1
111,13,575,61,22,0.0,0.919,0.081,0
116,15,2637,204,53,0.101,0.834,0.064,0
59,8,1852,148,27,0.059,0.865,0.076,1
60,7,2683,215,31,0.044,0.902,0.054,1
128,14,1903,107,152,0.029,0.907,0.064,0
80,10,3295,234,22,0.212,0.697,0.092,1
82,9,2204,148,19,0.086,0.885,0.029,0
64,8,3732,295,32,0.089,0.826,0.085,1
98,12,4182,295,28,0.045,0.869,0.086,1
63,7,2109,161,22,0.132,0.811,0.057,1
54,6,1910,126,21,0.06,0.876,0.065,1
69,9,3221,239,29,0.008,0.903,0.089,1
132,12,2320,165,45,0.18,0.732,0.087,0
50,7,2253,173,26,0.021,0.871,0.108,1
135,15,2683,175,43,0.137,0.823,0.04,0
61,8,2053,152,23,0.025,0.903,0.072,1
67,10,3129,220,24,0.051,0.866,0.083,1
61,8,2518,160,29,0.056,0.876,0.068,1
67,9,2570,212,25,0.096,0.761,0.143,1
67,9,2133,167,33,0.087,0.816,0.097,0
94,11,3687,241,28,0.1,0.807,0.092,0
135,13,1442,120,25,0.015,0.816,0.169,0
64,7,4439,303,23,0.112,0.817,0.071,1
73,7,3633,272,24,0.181,0.748,0.071,0
86,8,2802,160,18,0.061,0.863,0.075,0
72,8,3812,243,23,0.093,0.796,0.111,1
70,7,3416,259,23,0.031,0.926,0.043,1
59,7,6231,388,26,0.033,0.848,0.118,1
99,10,2311,158,28,0.127,0.752,0.121,0
65,6,2937,198,32,0.164,0.799,0.038,0
86,8,2080,161,39,0.075,0.87,0.055,0
82,9,2724,175,25,0.101,0.755,0.144,0
94,10,6934,476,40,0.087,0.792,0.121,0
127,17,1882,143,35,0.028,0.909,0.063,0
55,8,648,50,26,0.0,0.887,0.113,1
70,8,2544,179,21,0.081,0.823,0.096,1
71,8,2878,200,57,0.096,0.844,0.06,0
70,9,2413,182,24,0.041,0.878,0.081,1
48,6,2201,168,30,0.035,0.826,0.139,1
74,9,488,37,23,0.031,0.934,0.035,1
58,6,2670,201,27,0.088,0.831,0.08,1
69,8,3606,226,71,0.071,0.884,0.045,0
47,7,2773,200,16,0.169,0.775,0.056,1
56,7,490,45,20,0.013,0.927,0.06,1
52,7,1338,114,23,0.04,0.888,0.072,1
81,9,2492,147,54,0.021,0.936,0.043,0
109,14,202,17,26,0.0,0.791,0.209,0
74,11,375,35,21,0.03,0.97,0.0,1
93,8,3766,229,25,0.051,0.806,0.142,0
82,8,4523,264,26,0.066,0.836,0.098,0
101,11,822,52,16,0.054,0.768,0.178,0
69,9,2517,192,16,0.068,0.874,0.057,1
68,7,2672,189,17,0.059,0.863,0.078,1
57,8,3873,309,24,0.054,0.867,0.079,1
64,8,2548,191,22,0.041,0.847,0.112,1
69,8,2981,209,24,0.24,0.683,0.078,0
68,8,3580,245,14,0.119,0.772,0.109,0
69,9,2390,166,25,0.092,0.851,0.057,1
55,8,1411,114,18,0.199,0.738,0.063,1
95,14,1861,135,22,0.116,0.822,0.061,0
73,8,1423,90,29,0.105,0.807,0.088,0
133,14,2175,146,35,0.226,0.725,0.049,0
50,7,3486,231,30,0.061,0.846,0.093,1
89,10,2210,163,30,0.089,0.835,0.076,0
90,9,13095,668,108,0.19,0.788,0.022,0
59,9,3600,273,20,0.043,0.919,0.038,1
103,10,2063,157,57,0.078,0.819,0.103,0
56,7,2195,152,29,0.102,0.877,0.021,1
69,10,557,47,22,0.06,0.918,0.022,1
85,11,2358,185,30,0.078,0.817,0.105,0
139,15,2720,181,35,0.109,0.811,0.08,0
88,9,2224,147,42,0.08,0.778,0.143,0
51,6,2029,151,19,0.076,0.833,0.092,1
54,8,576,47,18,0.121,0.879,0.0,1
62,9,1894,132,20,0.055,0.855,0.09,1
120,15,3667,260,21,0.17,0.789,0.041,0
76,11,4727,333,28,0.081,0.849,0.069,1
78,11,2909,219,17,0.05,0.905,0.044,1
124,13,695,62,25,0.0,0.84,0.16,0
63,9,2776,201,29,0.124,0.827,0.049,0
131,15,4419,274,31,0.094,0.83,0.075,0
149,18,2499,172,22,0.134,0.842,0.024,0
64,7,4233,284,23,0.066,0.876,0.058,1
64,8,2432,177,26,0.058,0.841,0.101,1
56,7,3214,219,19,0.051,0.867,0.083,1
53,8,2503,193,31,0.139,0.806,0.055,1
56,8,5511,361,24,0.053,0.866,0.08,1
89,9,1718,130,23,0.046,0.82,0.134,0
111,11,453,33,24,0.016,0.81,0.174,0
71,9,529,49,22,0.096,0.828,0.076,1
66,9,2096,153,26,0.053,0.785,0.162,0
88,10,5630,326,24,0.156,0.74,0.104,0
60,7,2219,178,25,0.079,0.848,0.073,1
59,7,4882,342,19,0.096,0.83,0.074,1
78,8,644,44,49,0.0,0.852,0.148,0
92,11,2970,213,31,0.104,0.806,0.09,0
98,9,3574,241,24,0.097,0.762,0.141,0
69,6,351,31,7,0.198,0.714,0.088,0
72,9,1358,102,18,0.028,0.874,0.098,1
77,8,1718,128,19,0.087,0.841,0.072,1
93,9,1754,127,39,0.108,0.827,0.065,0
93,10,2866,196,32,0.042,0.865,0.094,0
64,7,509,43,39,0.062,0.829,0.109,1
78,9,2933,210,24,0.055,0.856,0.09,0
84,11,1662,121,39,0.038,0.833,0.129,0
98,12,2184,158,48,0.055,0.832,0.113,0
73,9,4615,331,27,0.088,0.819,0.093,1
50,6,3735,273,20,0.1,0.753,0.147,1
159,16,5187,284,32,0.075,0.79,0.135,0
72,9,538,42,14,0.093,0.894,0.013,1
61,8,1391,113,28,0.15,0.806,0.044,1
73,8,3077,214,23,0.111,0.785,0.104,1
58,6,3561,254,20,0.091,0.816,0.093,1
64,9,530,46,20,0.133,0.813,0.054,1
127,16,3469,246,21,0.175,0.745,0.08,0
53,7,2633,187,25,0.017,0.853,0.13,1
80,10,541,37,22,0.075,0.808,0.118,0
89,8,1772,123,37,0.065,0.83,0.105,0
126,13,5458,363,30,0.105,0.825,0.069,0
81,10,2318,157,18,0.092,0.813,0.095,0
82,10,4627,294,30,0.162,0.748,0.09,0
71,9,688,61,37,0.022,0.926,0.052,1
68,8,3595,260,28,0.047,0.876,0.077,1
74,9,3259,243,19,0.085,0.818,0.098,1
71,9,739,55,16,0.021,0.843,0.136,1
84,8,1344,97,31,0.086,0.858,0.056,0
54,6,1985,148,31,0.103,0.83,0.067,1
97,12,16128,577,18,0.068,0.846,0.086,0
117,15,2275,189,45,0.047,0.855,0.098,0
82,10,23726,1298,50,0.093,0.819,0.088,0
65,9,2151,158,24,0.096,0.787,0.117,1
66,7,591,45,24,0.124,0.849,0.026,1
83,8,1700,118,22,0.085,0.87,0.045,0
127,14,2355,157,51,0.056,0.904,0.04,0
63,8,4316,260,20,0.103,0.772,0.125,1
70,7,12522,769,53,0.11,0.784,0.106,0
58,8,2974,222,26,0.024,0.881,0.095,1
66,7,3059,221,23,0.042,0.811,0.147,1
101,7,3322,251,27,0.026,0.867,0.107,0
65,7,2371,191,23,0.085,0.756,0.159,1
61,9,3439,258,22,0.08,0.861,0.059,1
66,8,1546,115,21,0.147,0.702,0.15,1
56,7,449,42,23,0.028,0.897,0.076,1
96,9,2489,167,26,0.09,0.886,0.024,0
80,10,3961,284,26,0.148,0.787,0.065,0
63,9,7855,496,22,0.078,0.833,0.09,1
65,7,1557,120,28,0.078,0.756,0.165,1
91,10,715,57,105,0.09,0.877,0.032,0
70,9,455,38,32,0.025,0.74,0.235,1
95,11,3989,286,49,0.201,0.727,0.072,0
85,9,683,52,51,0.033,0.967,0.0,0
78,9,2552,192,31,0.157,0.752,0.091,0
116,14,4965,257,21,0.048,0.932,0.02,0
64,7,2545,193,40,0.064,0.811,0.125,0
88,10,2394,173,24,0.106,0.835,0.058,0
89,10,4897,323,30,0.066,0.84,0.094,0
62,6,398,32,30,0.074,0.851,0.075,1
90,9,3335,244,30,0.077,0.851,0.073,0
59,7,526,48,20,0.051,0.856,0.092,1
61,7,626,49,15,0.0,0.925,0.075,1
84,11,2194,149,43,0.068,0.777,0.156,0
55,7,1482,112,24,0.081,0.861,0.058,1
91,10,3502,220,34,0.153,0.802,0.045,0
56,6,508,51,19,0.156,0.826,0.018,1
65,7,1368,108,23,0.213,0.732,0.055,0
75,9,3110,221,26,0.045,0.732,0.223,0
67,6,368,33,14,0.0,0.949,0.051,1
73,9,2467,193,42,0.173,0.779,0.048,0
75,9,5037,340,24,0.042,0.852,0.106,1
72,9,749,56,19,0.0,0.859,0.141,1
78,10,2361,163,38,0.164,0.798,0.039,0
76,8,3287,243,21,0.111,0.836,0.053,0
65,8,2902,188,27,0.206,0.729,0.066,1
58,7,546,46,26,0.158,0.721,0.121,1
77,9,2017,153,119,0.055,0.846,0.1,0
51,6,3428,232,20,0.059,0.848,0.092,1
72,7,2470,176,20,0.037,0.889,0.074,1
90,11,3043,195,22,0.049,0.882,0.069,0
75,11,634,50,22,0.027,0.864,0.109,1
107,12,1839,140,25,0.108,0.829,0.063,0
68,8,3149,219,26,0.103,0.804,0.093,1
56,7,1784,127,39,0.079,0.846,0.076,0
72,10,2300,170,42,0.031,0.861,0.108,0
87,11,5314,366,36,0.101,0.809,0.09,0
77,10,1712,132,56,0.052,0.896,0.051,0
118,9,7257,376,25,0.082,0.828,0.09,0
78,11,2072,139,35,0.113,0.818,0.069,0
56,5,5949,421,23,0.105,0.778,0.117,1
73,8,1178,97,28,0.162,0.82,0.018,1
102,11,684,59,39,0.165,0.691,0.145,0
74,9,4825,335,21,0.064,0.828,0.109,1
104,12,211,17,14,0.0,0.936,0.064,0
63,8,5556,304,25,0.141,0.8,0.059,1
72,9,1356,119,18,0.072,0.829,0.099,1
64,8,2181,156,20,0.072,0.911,0.017,1
122,14,749,58,26,0.121,0.859,0.02,0
64,6,2051,143,50,0.05,0.836,0.114,0
73,9,2644,150,30,0.136,0.793,0.071,0
93,12,5862,354,28,0.086,0.838,0.076,0
82,8,2338,175,22,0.054,0.885,0.062,1
60,8,7667,507,25,0.088,0.804,0.108,1
76,11,1594,118,28,0.192,0.756,0.052,1
55,8,2494,196,24,0.094,0.819,0.087,1
132,18,1047,77,26,0.062,0.783,0.155,0
83,9,592,41,23,0.058,0.905,0.037,1
59,7,3190,229,30,0.067,0.844,0.089,0
67,8,2475,204,27,0.088,0.836,0.076,1
69,10,1487,116,21,0.081,0.844,0.075,1
80,10,533,46,20,0.031,0.969,0.0,1
121,12,1686,115,26,0.078,0.831,0.091,0
63,9,448,40,19,0.142,0.826,0.032,1
53,7,5375,361,22,0.044,0.878,0.078,1
67,8,2245,155,44,0.062,0.84,0.098,0
59,7,1773,120,19,0.06,0.912,0.028,1
86,10,1859,121,28,0.086,0.893,0.021,0
65,7,4431,340,25,0.021,0.886,0.093,1
55,7,3388,222,22,0.048,0.892,0.06,1
153,18,1942,156,48,0.161,0.786,0.053,0
66,7,3291,211,22,0.086,0.858,0.056,1
80,8,1760,161,28,0.104,0.832,0.064,0
64,8,5197,324,21,0.066,0.852,0.082,1
127,16,3488,227,30,0.163,0.771,0.066,0
69,8,2290,168,27,0.079,0.799,0.122,1
46,5,2804,195,23,0.06,0.847,0.094,1
76,9,3008,202,37,0.143,0.814,0.043,0
62,9,1911,146,25,0.107,0.803,0.09,1
133,17,2917,200,21,0.085,0.859,0.056,0
98,10,1344,99,15,0.155,0.619,0.225,0
155,19,1738,118,37,0.089,0.907,0.004,0
89,9,2604,183,20,0.081,0.805,0.114,0
94,10,4325,284,21,0.085,0.768,0.148,0
117,12,2961,215,37,0.072,0.866,0.062,0
67,9,2136,162,21,0.119,0.783,0.098,1
66,9,3480,225,24,0.095,0.824,0.081,1
139,16,11636,545,31,0.062,0.763,0.175,0
52,5,8491,563,19,0.076,0.838,0.086,1
56,7,2603,194,28,0.045,0.862,0.092,0
56,7,3409,252,26,0.058,0.844,0.098,1
75,11,1981,126,39,0.162,0.832,0.006,0
54,6,3016,198,23,0.065,0.918,0.018,1
68,8,1055,90,34,0.051,0.889,0.061,0
81,9,2276,143,40,0.086,0.849,0.065,0
85,10,1872,129,26,0.149,0.777,0.074,0
70,9,3779,262,51,0.068,0.842,0.09,0
70,7,3607,263,38,0.17,0.76,0.069,0
67,9,1269,84,18,0.021,0.88,0.098,1
78,11,1465,96,46,0.043,0.91,0.047,0
66,9,548,46,39,0.0,0.974,0.026,1
67,10,441,45,23,0.041,0.959,0.0,1
75,9,545,44,27,0.0,0.966,0.034,1
70,8,2529,182,24,0.047,0.853,0.1,1
60,7,404,35,30,0.171,0.803,0.026,1
98,10,3872,232,26,0.044,0.836,0.12,0
61,9,2152,172,25,0.13,0.76,0.11,1
63,8,2893,196,33,0.116,0.77,0.114,1
99,12,1969,144,23,0.166,0.786,0.048,0
95,12,2573,175,27,0.159,0.758,0.083,1
75,8,3156,205,18,0.142,0.735,0.123,0
97,10,7483,445,76,0.063,0.851,0.087,0
127,14,2339,189,27,0.101,0.781,0.118,0
73,8,2833,190,19,0.067,0.836,0.097,0
64,8,1328,95,20,0.246,0.721,0.033,1
49,7,1088,91,18,0.08,0.765,0.155,1
73,8,3154,220,26,0.11,0.839,0.051,0
111,14,1160,84,21,0.095,0.749,0.156,0
65,9,2324,182,20,0.039,0.854,0.107,1
60,9,762,72,14,0.075,0.877,0.049,1
76,7,5364,324,23,0.075,0.841,0.084,1
119,14,325,26,13,0.05,0.917,0.033,0
53,6,992,74,27,0.117,0.78,0.102,1
65,9,1847,153,22,0.02,0.922,0.058,1
110,13,10864,603,39,0.076,0.878,0.046,0
63,10,1392,137,59,0.01,0.91,0.08,0
74,9,1716,132,136,0.083,0.807,0.111,0
91,9,3202,203,28,0.078,0.858,0.064,0
66,9,3179,227,24,0.036,0.903,0.061,1
75,10,1513,118,25,0.036,0.846,0.118,1
78,10,3015,217,24,0.079,0.859,0.062,1
66,9,2383,176,24,0.155,0.78,0.065,1
105,11,1600,120,45,0.115,0.843,0.042,0
85,11,2164,140,20,0.132,0.727,0.141,0
69,8,590,56,31,0.085,0.817,0.098,1
61,7,2615,177,22,0.169,0.789,0.043,1
85,10,2108,147,23,0.167,0.746,0.087,0
96,12,1406,97,30,0.085,0.791,0.124,0
87,10,959,81,131,0.015,0.843,0.143,0
66,7,3095,214,20,0.042,0.843,0.115,1
77,10,4155,250,31,0.05,0.871,0.078,1
72,9,5584,372,25,0.159,0.744,0.097,1
83,8,3160,234,24,0.072,0.816,0.112,0
65,9,1901,138,24,0.093,0.855,0.052,1
97,11,3410,211,48,0.098,0.808,0.094,0
73,7,427,35,17,0.047,0.953,0.0,1
168,22,2177,166,29,0.078,0.808,0.113,0
66,9,2338,161,22,0.029,0.929,0.041,1
62,9,2615,189,28,0.081,0.843,0.076,1
103,13,2422,175,30,0.094,0.788,0.118,0
132,14,1247,89,29,0.103,0.834,0.063,0
88,10,3101,190,42,0.056,0.878,0.066,0
69,9,2382,177,31,0.152,0.764,0.084,1
58,9,4274,301,23,0.08,0.869,0.051,1
92,11,1022,77,24,0.095,0.884,0.021,0
76,10,2319,158,26,0.106,0.837,0.057,1
133,15,1208,93,40,0.108,0.785,0.107,0
60,7,696,66,26,0.164,0.781,0.055,1
92,12,1804,141,37,0.022,0.873,0.104,0
82,9,2431,162,22,0.127,0.803,0.07,0
86,9,936,78,22,0.041,0.948,0.011,0
50,6,2527,204,26,0.109,0.823,0.068,1
73,8,1885,126,28,0.098,0.809,0.093,1
53,7,524,38,20,0.082,0.807,0.111,0
66,7,2061,146,32,0.0,0.852,0.148,0
132,16,871,69,14,0.176,0.774,0.051,0
103,11,1498,109,17,0.076,0.894,0.03,0
94,11,2679,202,34,0.09,0.793,0.117,0
84,9,283,23,9,0.252,0.723,0.026,0
64,9,872,82,17,0.109,0.81,0.082,1
71,7,749,55,30,0.018,0.932,0.05,1
38,4,821,62,48,0.0,0.882,0.118,1
108,10,682,49,29,0.0,0.922,0.078,0
113,12,1756,138,31,0.067,0.861,0.072,0
65,8,1269,101,23,0.049,0.867,0.084,1
85,10,2687,187,31,0.193,0.683,0.124,0
98,10,12890,681,35,0.085,0.803,0.112,0
78,8,2294,158,23,0.139,0.727,0.133,0
115,13,1728,112,33,0.057,0.929,0.015,0
85,8,2445,178,31,0.091,0.853,0.056,0
92,11,1564,114,35,0.062,0.851,0.086,0
61,9,436,42,25,0.103,0.897,0.0,1
108,13,2074,143,56,0.061,0.817,0.122,0
77,8,756,57,39,0.06,0.884,0.055,1
134,15,854,71,35,0.137,0.68,0.183,0
93,10,2793,183,40,0.095,0.796,0.11,0
70,8,1144,83,23,0.137,0.834,0.03,1
70,8,4374,268,27,0.086,0.854,0.061,1
67,8,1815,136,36,0.067,0.866,0.067,0
69,9,584,56,30,0.013,0.697,0.29,1
65,7,2742,220,24,0.075,0.878,0.047,1
66,8,2253,151,21,0.148,0.805,0.047,1
74,9,1129,71,20,0.157,0.8,0.043,1
64,8,696,60,22,0.089,0.86,0.051,1
54,8,2564,186,24,0.078,0.897,0.025,1
104,10,2246,167,33,0.154,0.768,0.078,0
101,13,1886,152,43,0.079,0.828,0.094,0
87,10,2565,170,134,0.05,0.88,0.07,0
93,9,2628,184,21,0.094,0.861,0.045,0
57,7,1613,120,20,0.02,0.836,0.144,1
61,7,966,71,30,0.096,0.889,0.014,1
127,16,2077,172,63,0.17,0.767,0.063,0
68,9,629,58,16,0.0,0.853,0.147,1
63,7,277,27,22,0.0,0.87,0.13,1
60,8,2772,218,22,0.072,0.865,0.063,1
60,8,1984,136,20,0.022,0.921,0.057,1
69,8,2789,200,25,0.049,0.925,0.026,1
77,10,2095,159,37,0.078,0.784,0.138,0
55,7,2555,195,23,0.049,0.904,0.047,1
63,6,2286,183,32,0.078,0.827,0.095,0
59,8,567,47,18,0.042,0.821,0.136,1
63,7,1557,123,18,0.078,0.761,0.162,1
60,7,1882,151,24,0.015,0.854,0.131,1
87,11,2450,183,26,0.064,0.819,0.118,0
90,10,1507,90,22,0.044,0.84,0.116,0
68,9,5719,362,25,0.088,0.847,0.065,1
60,8,1448,100,27,0.094,0.825,0.081,1
93,11,2027,137,32,0.1,0.825,0.075,0
82,9,1348,101,20,0.048,0.907,0.045,0
54,9,2543,202,21,0.161,0.78,0.059,1
68,6,512,39,19,0.061,0.87,0.07,1
63,7,2504,196,26,0.072,0.871,0.057,1
71,8,3356,236,27,0.167,0.788,0.046,0
61,10,1578,112,19,0.009,0.879,0.113,0
121,14,557,48,44,0.124,0.777,0.099,0
150,17,9899,507,37,0.165,0.732,0.104,0
64,7,2358,157,19,0.024,0.909,0.067,1
76,9,3281,230,31,0.131,0.737,0.132,0
55,7,1410,119,72,0.071,0.847,0.082,0
53,7,3899,275,19,0.113,0.832,0.056,1
60,6,3194,248,27,0.16,0.725,0.115,0
134,16,907,64,74,0.061,0.91,0.029,0
92,11,1811,121,17,0.058,0.801,0.141,0
53,7,348,37,27,0.061,0.831,0.108,0
150,16,3049,208,45,0.127,0.802,0.071,0
98,11,2845,198,36,0.181,0.755,0.064,0
56,9,2636,173,28,0.091,0.89,0.019,1
61,8,3511,227,29,0.081,0.86,0.059,1
103,10,383,32,28,0.191,0.682,0.127,0
62,8,2504,194,32,0.03,0.876,0.094,1
57,8,781,66,34,0.118,0.882,0.0,0
127,15,2954,203,95,0.16,0.785,0.055,0
52,7,3620,247,23,0.072,0.848,0.081,1
98,12,631,48,26,0.033,0.9,0.068,1
63,10,461,40,26,0.186,0.757,0.057,1
104,12,2813,193,29,0.146,0.816,0.038,0
72,9,418,36,34,0.086,0.888,0.026,1
70,9,1107,83,18,0.231,0.721,0.048,1
157,16,2927,220,32,0.056,0.874,0.069,0
59,8,3395,236,27,0.062,0.817,0.121,1
84,11,1574,113,36,0.007,0.957,0.036,0
66,9,1597,128,29,0.037,0.88,0.083,0
63,9,591,52,26,0.09,0.825,0.085,1
71,8,650,56,27,0.112,0.837,0.051,1
85,9,1906,151,23,0.105,0.852,0.043,0
65,8,388,33,19,0.0,0.785,0.215,1
126,15,5999,384,43,0.109,0.803,0.088,0
138,18,3511,238,35,0.138,0.748,0.114,0
57,7,1439,101,20,0.106,0.774,0.119,1
69,8,488,35,36,0.0,0.975,0.025,1
75,8,5876,425,25,0.082,0.867,0.05,1
66,9,716,59,19,0.061,0.814,0.125,1
63,7,5507,349,22,0.073,0.84,0.087,1
65,7,1573,120,26,0.083,0.85,0.067,1
75,8,405,36,16,0.06,0.904,0.036,1
97,9,2164,139,46,0.088,0.816,0.096,0
157,18,2286,163,38,0.088,0.764,0.148,0
138,17,1911,157,40,0.116,0.814,0.07,0
97,11,1876,122,47,0.114,0.725,0.16,0
104,10,1933,146,40,0.024,0.921,0.055,0
93,12,1323,91,16,0.04,0.639,0.32,0
74,8,8093,608,20,0.103,0.791,0.106,1
67,9,398,38,20,0.0,1.0,0.0,1
84,12,2015,142,28,0.052,0.862,0.086,0
73,7,2366,165,24,0.05,0.812,0.138,1
73,8,2161,158,23,0.126,0.769,0.105,0
55,6,1621,126,27,0.021,0.878,0.101,1
73,8,3692,222,20,0.092,0.799,0.109,1
108,11,2843,186,46,0.108,0.82,0.072,0
60,8,1089,85,27,0.148,0.791,0.061,1
77,10,2231,191,36,0.079,0.789,0.133,0
87,12,2601,181,30,0.094,0.845,0.061,0
82,9,1885,139,34,0.078,0.84,0.082,0
69,8,2380,156,23,0.09,0.768,0.141,1
51,7,636,56,36,0.021,0.852,0.127,1
53,7,3722,263,23,0.056,0.885,0.059,1
82,8,1450,113,16,0.156,0.777,0.067,0
105,13,2581,155,40,0.026,0.892,0.082,0
79,7,3144,214,25,0.082,0.843,0.075,0
119,12,2855,169,33,0.053,0.873,0.074,0
77,12,2830,203,22,0.162,0.776,0.062,0
67,9,3899,229,27,0.043,0.869,0.087,1
63,9,830,67,19,0.14,0.768,0.092,1
55,7,3188,231,21,0.113,0.793,0.094,1
96,10,3643,242,33,0.063,0.817,0.12,0
81,10,3205,227,28,0.203,0.777,0.021,1
73,9,2852,207,27,0.141,0.785,0.074,1
58,9,695,62,28,0.05,0.854,0.096,1
65,8,1960,143,30,0.009,0.869,0.122,1
75,9,2183,174,28,0.116,0.836,0.048,1
54,7,402,37,34,0.194,0.769,0.037,1
58,7,5844,440,24,0.087,0.856,0.058,1
80,10,642,52,26,0.064,0.89,0.046,1
66,8,2732,208,29,0.095,0.851,0.053,1
83,11,2341,159,22,0.08,0.825,0.095,0
75,7,2928,202,23,0.134,0.794,0.072,1
102,12,2534,185,25,0.095,0.776,0.129,0
126,12,752,69,23,0.224,0.7,0.076,0
53,7,3692,252,26,0.126,0.791,0.083,1
170,18,2608,192,42,0.058,0.826,0.116,0
87,10,2242,167,23,0.05,0.868,0.082,0
66,8,2146,197,21,0.006,0.898,0.096,1
49,7,4164,287,21,0.064,0.861,0.075,1
64,9,2038,147,27,0.043,0.854,0.102,1
69,9,551,49,18,0.082,0.861,0.057,1
91,11,1333,99,33,0.114,0.826,0.06,0
93,10,1886,136,47,0.124,0.817,0.059,0
65,8,2190,154,29,0.068,0.846,0.086,0
58,9,1512,134,34,0.052,0.85,0.098,0
60,10,504,47,19,0.023,0.858,0.119,1
59,6,3786,251,26,0.106,0.819,0.074,1
69,7,1946,143,26,0.044,0.865,0.091,1
77,8,2602,179,27,0.155,0.78,0.065,0
95,14,4153,316,32,0.089,0.747,0.164,0
128,15,1828,122,18,0.05,0.851,0.099,0
63,10,698,59,27,0.094,0.753,0.152,1
56,8,5265,331,22,0.036,0.876,0.088,1
84,8,2843,190,27,0.072,0.85,0.078,0
73,8,634,49,22,0.13,0.731,0.139,0
