title_len,title_unique,text_len,text_unique,avg_sentence_len,neg,neu,pos,real?
101,12,4207,266,33,0.135,0.795,0.069,0
81,8,3211,214,48,0.126,0.817,0.057,0
93,10,2759,175,18,0.121,0.769,0.11,0
74,8,1133,95,14,0.146,0.68,0.174,0
97,11,2061,141,27,0.158,0.798,0.044,0
96,11,2505,167,26,0.111,0.815,0.074,0
96,12,2699,151,29,0.09,0.858,0.053,0
96,10,2043,159,34,0.101,0.842,0.057,0
88,10,2999,192,23,0.091,0.771,0.138,0
74,10,3839,237,27,0.1,0.777,0.123,0
56,7,1784,127,39,0.079,0.846,0.076,0
98,11,2050,155,25,0.077,0.816,0.107,0
55,6,3481,228,15,0.126,0.761,0.113,0
77,9,2166,157,46,0.092,0.819,0.089,0
93,11,4582,279,25,0.098,0.815,0.087,0
73,7,2317,155,20,0.068,0.83,0.102,0
87,9,2888,213,23,0.039,0.869,0.093,0
86,8,2882,192,71,0.1,0.843,0.057,0
73,9,3071,206,38,0.129,0.77,0.102,0
94,9,2660,166,21,0.138,0.75,0.112,0
96,10,2864,192,33,0.031,0.944,0.025,0
65,7,1804,131,38,0.087,0.837,0.076,0
80,10,2133,161,23,0.109,0.811,0.08,0
67,9,2019,144,25,0.11,0.814,0.076,0
94,11,3941,251,22,0.118,0.775,0.107,0
102,12,1409,102,22,0.07,0.672,0.258,0
61,9,1857,132,32,0.026,0.883,0.091,0
51,5,2126,153,30,0.143,0.758,0.099,0
51,6,1926,154,55,0.079,0.857,0.065,0
79,8,2478,159,36,0.128,0.795,0.076,0
69,8,2727,160,29,0.06,0.821,0.119,0
100,13,2200,152,19,0.091,0.859,0.05,0
95,12,2136,140,22,0.066,0.861,0.073,0
93,9,5358,322,46,0.099,0.787,0.113,0
72,10,3600,225,45,0.039,0.864,0.096,0
79,9,1888,135,23,0.036,0.767,0.198,0
91,11,1632,116,66,0.169,0.765,0.066,0
73,7,2054,144,19,0.124,0.801,0.075,0
96,12,3902,251,37,0.138,0.75,0.112,0
80,10,2986,203,29,0.122,0.829,0.049,0
52,6,1933,153,71,0.097,0.847,0.057,0
89,9,3059,206,31,0.049,0.854,0.097,0
87,9,2081,134,33,0.041,0.864,0.095,0
93,12,3309,209,40,0.089,0.827,0.084,0
76,9,2082,153,18,0.238,0.693,0.07,0
91,11,4492,275,22,0.1,0.81,0.09,0
69,8,1900,149,25,0.069,0.902,0.029,0
67,9,2080,157,56,0.108,0.773,0.119,0
81,12,1489,110,25,0.175,0.714,0.111,0
77,9,2627,160,19,0.214,0.75,0.036,0
76,7,3300,197,41,0.181,0.74,0.079,0
91,11,3680,234,29,0.125,0.795,0.08,0
84,9,1783,125,33,0.042,0.844,0.114,0
96,10,2101,134,29,0.105,0.782,0.113,0
74,11,1902,132,130,0.031,0.943,0.027,0
50,7,1885,154,34,0.14,0.765,0.096,0
96,11,3294,207,22,0.053,0.896,0.051,0
101,11,1884,137,41,0.151,0.796,0.054,0
74,6,2490,160,29,0.059,0.752,0.189,0
79,11,2785,180,27,0.126,0.736,0.138,0
72,7,1816,137,34,0.069,0.741,0.19,0
73,9,2891,198,29,0.07,0.844,0.086,0
84,10,1897,137,30,0.098,0.784,0.118,0
67,8,1237,98,24,0.062,0.822,0.116,0
98,10,2182,140,21,0.054,0.809,0.136,0
92,9,3317,216,26,0.104,0.743,0.153,0
99,9,1655,124,45,0.056,0.861,0.083,0
102,12,1570,105,22,0.186,0.74,0.073,0
101,10,1840,144,11,0.187,0.777,0.036,0
91,11,2995,177,17,0.011,0.887,0.101,0
69,9,1928,124,25,0.149,0.743,0.108,0
75,9,1827,126,66,0.126,0.754,0.121,0
61,9,2047,149,25,0.058,0.802,0.141,0
71,8,2878,200,57,0.096,0.844,0.06,0
78,9,2370,151,27,0.049,0.748,0.203,0
82,10,631,52,19,0.07,0.889,0.041,0
45,6,2370,180,28,0.241,0.697,0.061,0
81,9,3572,227,25,0.107,0.796,0.098,0
78,11,1797,146,29,0.097,0.849,0.054,0
81,9,2143,150,24,0.038,0.893,0.069,0
81,10,1983,140,25,0.126,0.764,0.11,0
90,11,2346,166,32,0.055,0.866,0.08,0
96,12,2121,131,54,0.058,0.748,0.194,0
74,10,1658,116,26,0.141,0.792,0.068,0
70,10,2202,140,23,0.136,0.791,0.074,0
77,9,2480,177,64,0.102,0.806,0.093,0
65,8,2021,140,35,0.045,0.842,0.112,0
97,10,3520,224,24,0.195,0.749,0.056,0
82,10,2036,137,28,0.128,0.749,0.122,0
82,11,2291,175,38,0.052,0.914,0.035,0
64,9,1980,152,94,0.115,0.819,0.066,0
64,7,2072,139,27,0.092,0.777,0.131,0
80,10,3073,200,24,0.139,0.783,0.078,0
67,9,2124,145,34,0.094,0.821,0.085,0
89,8,2905,189,46,0.098,0.806,0.096,0
77,10,1976,132,28,0.093,0.843,0.064,0
91,10,2716,164,27,0.105,0.827,0.068,0
102,12,2099,143,23,0.106,0.787,0.107,0
95,10,2519,195,22,0.122,0.775,0.102,0
100,11,2093,123,27,0.036,0.843,0.121,0
90,11,3070,197,23,0.064,0.819,0.117,0
82,8,2020,128,22,0.02,0.881,0.099,0
98,11,4962,262,30,0.165,0.745,0.09,0
85,9,1446,94,46,0.037,0.821,0.142,0
95,12,2179,166,24,0.012,0.837,0.151,0
89,8,3780,230,39,0.051,0.758,0.191,0
65,9,2189,145,43,0.099,0.823,0.078,0
77,10,1475,115,35,0.169,0.734,0.097,0
63,8,1962,150,12,0.147,0.764,0.089,0
89,9,3940,266,27,0.083,0.827,0.09,0
81,10,1819,143,35,0.055,0.855,0.09,0
52,6,1893,156,56,0.105,0.765,0.13,0
91,11,2719,189,25,0.138,0.761,0.101,0
87,11,2662,171,25,0.075,0.854,0.071,0
91,10,1693,100,40,0.179,0.724,0.097,0
88,10,2778,174,62,0.144,0.793,0.063,0
81,9,1824,124,45,0.144,0.7,0.156,0
75,8,4226,273,30,0.17,0.75,0.08,0
74,8,2406,168,32,0.117,0.814,0.068,0
90,9,2197,159,22,0.221,0.682,0.096,0
70,8,3700,253,41,0.203,0.687,0.11,0
81,10,2187,153,39,0.105,0.884,0.011,0
94,12,3823,217,29,0.138,0.762,0.1,0
72,8,1707,110,21,0.169,0.766,0.065,0
73,7,1312,88,21,0.173,0.783,0.044,0
79,7,3236,203,23,0.129,0.806,0.066,0
92,11,1648,119,24,0.073,0.818,0.109,0
75,8,4913,327,28,0.087,0.82,0.093,0
90,10,1395,118,37,0.061,0.888,0.052,0
83,8,1700,118,22,0.085,0.87,0.045,0
93,11,2081,149,44,0.163,0.758,0.079,0
93,10,2134,148,29,0.136,0.787,0.077,0
87,11,2103,151,104,0.078,0.815,0.106,0
79,9,2090,147,16,0.076,0.718,0.207,0
84,11,4886,323,45,0.111,0.814,0.074,0
90,10,1946,148,47,0.122,0.786,0.092,0
91,8,2430,150,24,0.162,0.756,0.082,0
72,7,3144,222,41,0.155,0.795,0.05,0
59,8,2600,206,35,0.067,0.835,0.098,0
78,9,2083,152,44,0.108,0.816,0.076,0
91,10,2511,175,28,0.079,0.803,0.118,0
72,9,1843,137,29,0.202,0.718,0.08,0
63,6,2033,165,38,0.061,0.819,0.12,0
80,10,923,56,25,0.027,0.879,0.094,0
96,11,1659,110,44,0.092,0.76,0.148,0
79,12,2535,158,24,0.16,0.777,0.063,0
85,10,2797,179,25,0.097,0.835,0.068,0
93,11,2273,143,19,0.119,0.781,0.1,0
60,6,1833,122,24,0.142,0.773,0.084,0
91,10,3303,209,32,0.207,0.697,0.096,0
87,10,2884,182,28,0.127,0.83,0.043,0
77,8,2391,163,23,0.091,0.844,0.066,0
84,8,2253,152,29,0.114,0.766,0.12,0
80,10,2773,200,43,0.037,0.815,0.147,0
90,10,15211,937,45,0.134,0.794,0.071,0
84,9,2118,141,23,0.058,0.894,0.048,0
79,9,1928,151,41,0.114,0.83,0.056,0
83,10,2720,208,22,0.14,0.801,0.059,0
100,12,3672,214,27,0.15,0.786,0.064,0
84,9,3127,196,48,0.144,0.722,0.134,0
79,9,1946,146,60,0.118,0.791,0.091,0
96,11,1981,122,28,0.103,0.848,0.049,0
76,8,1926,117,21,0.053,0.704,0.243,0
86,9,2050,141,19,0.167,0.769,0.064,0
92,12,1772,121,44,0.078,0.861,0.061,0
90,10,2684,164,28,0.091,0.782,0.128,0
78,9,2593,175,26,0.142,0.791,0.067,0
95,11,2101,148,35,0.149,0.764,0.087,0
79,9,1499,101,20,0.122,0.802,0.075,0
79,12,1709,131,25,0.098,0.856,0.046,0
80,11,3528,225,39,0.096,0.764,0.14,0
88,10,1838,130,30,0.191,0.75,0.06,0
77,7,2314,145,42,0.182,0.746,0.072,0
90,9,4818,300,19,0.154,0.718,0.128,0
100,12,3099,181,37,0.141,0.804,0.054,0
53,6,2181,166,85,0.059,0.874,0.067,0
94,11,1566,112,31,0.143,0.745,0.112,0
82,12,2198,145,28,0.161,0.793,0.046,0
62,6,2633,195,30,0.167,0.753,0.079,0
110,12,3002,219,26,0.092,0.841,0.067,0
88,8,2137,147,24,0.249,0.661,0.09,0
100,10,4171,248,19,0.106,0.807,0.087,0
78,10,1837,146,79,0.065,0.842,0.094,0
96,11,2716,170,43,0.093,0.827,0.08,0
85,10,5883,365,23,0.172,0.704,0.124,0
89,9,1611,111,50,0.092,0.884,0.024,0
86,11,3600,252,40,0.11,0.797,0.093,0
89,9,1489,112,23,0.126,0.785,0.089,0
83,10,2624,140,15,0.096,0.767,0.137,0
101,13,3381,228,26,0.13,0.788,0.081,0
58,8,1973,120,17,0.058,0.873,0.069,0
91,12,3267,230,33,0.099,0.796,0.105,0
94,10,3191,211,25,0.17,0.736,0.094,0
63,9,2441,172,30,0.103,0.828,0.069,0
75,12,2299,180,23,0.078,0.86,0.061,0
79,8,3588,238,27,0.13,0.772,0.098,0
79,9,2086,168,40,0.086,0.872,0.042,0
103,10,2335,176,27,0.085,0.802,0.113,0
85,9,1876,127,17,0.162,0.781,0.057,0
76,9,2586,181,27,0.042,0.91,0.048,0
93,10,2709,176,23,0.133,0.755,0.112,0
61,6,1890,136,19,0.106,0.821,0.073,0
77,9,2392,182,34,0.103,0.856,0.041,0
80,10,3462,217,34,0.094,0.735,0.171,0
95,11,951,72,22,0.272,0.695,0.033,0
79,11,2956,203,28,0.104,0.851,0.045,0
109,11,1695,125,35,0.04,0.838,0.122,0
105,13,2628,170,28,0.144,0.74,0.116,0
86,8,3676,210,33,0.207,0.68,0.113,0
79,10,2539,167,34,0.079,0.781,0.14,0
75,8,1894,150,54,0.127,0.82,0.054,0
92,8,4273,280,22,0.103,0.749,0.148,0
66,7,2633,176,36,0.084,0.848,0.069,0
89,10,2673,146,28,0.156,0.811,0.033,0
56,8,1908,141,28,0.139,0.8,0.06,0
96,10,5072,304,31,0.249,0.688,0.063,0
73,8,2102,145,73,0.03,0.911,0.059,0
93,10,3587,251,24,0.164,0.726,0.11,0
88,9,3495,240,30,0.157,0.716,0.127,0
61,6,2301,155,26,0.085,0.858,0.057,0
76,9,1468,106,19,0.108,0.83,0.062,0
75,8,2479,148,32,0.087,0.704,0.208,0
88,10,3518,220,19,0.159,0.696,0.144,0
75,6,2405,158,42,0.106,0.832,0.063,0
93,11,1973,138,60,0.156,0.767,0.077,0
82,10,1753,146,54,0.101,0.748,0.151,0
90,10,2461,142,43,0.138,0.824,0.038,0
81,8,3321,206,24,0.128,0.764,0.109,0
86,10,3374,208,22,0.081,0.781,0.137,0
55,8,1744,138,40,0.042,0.895,0.063,0
90,9,3748,243,28,0.13,0.836,0.034,0
91,9,2282,156,19,0.042,0.89,0.068,0
62,6,2556,155,25,0.052,0.854,0.093,0
87,10,2624,192,32,0.095,0.792,0.113,0
88,10,2933,193,23,0.198,0.718,0.084,0
67,8,1725,125,20,0.037,0.937,0.026,0
79,9,3078,206,34,0.102,0.809,0.088,0
90,10,3353,212,20,0.168,0.77,0.062,0
82,10,1830,132,23,0.146,0.76,0.094,0
81,9,3197,204,23,0.046,0.866,0.087,0
90,11,1454,104,29,0.074,0.867,0.059,0
79,9,2594,164,20,0.04,0.868,0.092,0
93,12,2242,166,35,0.092,0.83,0.078,0
85,11,2741,177,26,0.09,0.782,0.128,0
52,7,2089,160,46,0.143,0.762,0.094,0
95,10,2467,162,32,0.066,0.813,0.12,0
100,12,2094,140,22,0.146,0.79,0.064,0
86,11,1393,99,15,0.074,0.848,0.078,0
83,11,2811,196,26,0.127,0.824,0.049,0
93,9,1930,148,55,0.057,0.809,0.134,0
81,11,2331,150,19,0.052,0.827,0.121,0
87,11,1781,144,30,0.108,0.795,0.097,0
70,9,5147,314,23,0.08,0.784,0.136,0
82,9,2278,166,41,0.156,0.717,0.126,0
69,7,2475,159,26,0.13,0.834,0.036,0
94,10,1826,133,26,0.08,0.817,0.102,0
95,9,3338,196,27,0.071,0.875,0.054,0
93,9,3953,273,29,0.073,0.842,0.086,0
86,10,1862,118,32,0.118,0.814,0.069,0
84,8,1922,128,17,0.105,0.838,0.057,0
96,11,4078,239,24,0.12,0.771,0.109,0
93,12,2280,157,25,0.083,0.815,0.102,0
89,12,2577,171,26,0.1,0.804,0.096,0
89,10,1902,154,27,0.237,0.719,0.044,0
81,9,2232,162,34,0.108,0.778,0.114,0
72,10,2118,163,54,0.064,0.812,0.124,0
79,8,1954,143,21,0.103,0.816,0.081,0
82,11,3215,203,20,0.064,0.78,0.156,0
73,9,2491,174,23,0.048,0.863,0.089,0
59,9,2580,180,32,0.152,0.79,0.058,0
81,9,2782,218,49,0.041,0.831,0.128,0
90,10,2468,176,39,0.176,0.717,0.107,0
79,9,3090,195,24,0.146,0.817,0.037,0
79,9,2293,161,23,0.096,0.793,0.111,0
84,11,1942,152,51,0.115,0.82,0.065,0
78,9,4373,315,28,0.129,0.792,0.079,0
87,9,1410,112,84,0.043,0.815,0.142,0
85,8,3755,263,42,0.121,0.794,0.085,0
66,8,1839,135,58,0.058,0.839,0.103,0
86,9,1902,140,53,0.093,0.808,0.098,0
57,5,3305,232,18,0.116,0.813,0.071,0
62,7,1964,147,41,0.057,0.843,0.1,0
67,9,2009,139,37,0.091,0.839,0.07,0
92,9,2403,165,32,0.087,0.73,0.183,0
87,9,2353,175,24,0.054,0.884,0.062,0
77,8,1425,100,73,0.067,0.887,0.046,0
85,8,1210,93,28,0.107,0.785,0.108,0
101,11,1860,136,25,0.093,0.809,0.098,0
84,10,1771,106,41,0.071,0.816,0.113,0
88,9,1934,134,29,0.128,0.764,0.107,0
94,11,2051,132,21,0.148,0.782,0.069,0
109,12,2482,171,16,0.175,0.748,0.077,0
79,9,2097,148,33,0.111,0.807,0.082,0
72,7,2057,139,38,0.047,0.816,0.137,0
76,9,2522,160,19,0.078,0.868,0.054,0
82,9,2783,165,25,0.216,0.705,0.079,0
90,11,1762,109,18,0.11,0.834,0.056,0
79,10,4110,243,32,0.123,0.813,0.064,0
86,8,1943,128,19,0.073,0.847,0.08,0
61,7,1820,139,42,0.077,0.847,0.075,0
74,8,2185,164,60,0.145,0.772,0.083,0
92,10,2906,210,37,0.067,0.831,0.101,0
89,10,1577,129,54,0.081,0.815,0.104,0
79,10,2236,147,15,0.085,0.823,0.091,0
75,9,2706,176,19,0.09,0.86,0.05,0
83,10,2718,209,52,0.108,0.725,0.167,0
99,12,1120,76,25,0.089,0.745,0.166,0
56,6,2247,163,24,0.056,0.905,0.039,0
75,7,1339,92,30,0.062,0.894,0.044,0
79,9,2208,152,23,0.066,0.887,0.047,0
90,9,2179,172,23,0.087,0.727,0.186,0
95,9,2275,156,21,0.108,0.825,0.067,0
73,8,2833,190,19,0.067,0.836,0.097,0
77,9,2371,167,21,0.066,0.835,0.099,0
79,10,1911,143,23,0.163,0.75,0.087,0
87,8,2031,156,22,0.147,0.746,0.107,0
80,9,4092,256,19,0.099,0.825,0.076,0
97,12,2041,155,27,0.131,0.816,0.052,0
84,8,1902,137,25,0.166,0.769,0.065,0
91,10,3706,260,18,0.083,0.871,0.046,0
90,12,2140,159,30,0.019,0.864,0.117,0
66,8,2134,153,28,0.063,0.897,0.041,0
96,12,2439,167,25,0.17,0.736,0.094,0
95,12,2735,185,18,0.091,0.798,0.111,0
80,10,2728,198,29,0.122,0.722,0.157,0
84,10,2757,178,24,0.056,0.839,0.105,0
94,11,2286,157,19,0.104,0.8,0.096,0
68,9,3405,220,30,0.077,0.878,0.045,0
79,9,3270,241,31,0.08,0.808,0.111,0
77,9,2768,187,22,0.07,0.827,0.103,0
71,7,3230,216,23,0.044,0.813,0.143,0
101,11,1533,106,16,0.166,0.732,0.102,0
76,10,2027,145,33,0.026,0.912,0.062,0
65,8,1831,134,36,0.026,0.839,0.135,0
68,9,1543,122,30,0.14,0.768,0.092,0
76,10,2460,174,24,0.055,0.876,0.069,0
89,10,2965,203,36,0.086,0.831,0.083,0
71,8,7408,430,27,0.109,0.796,0.095,0
98,13,1937,132,44,0.127,0.757,0.115,0
92,9,2513,174,30,0.062,0.903,0.035,0
80,10,1330,98,40,0.104,0.805,0.091,0
69,9,1974,141,17,0.123,0.693,0.184,0
81,9,2005,137,36,0.134,0.818,0.048,0
82,11,4712,274,27,0.191,0.717,0.092,0
65,8,3043,188,27,0.096,0.801,0.103,0
82,9,1718,129,40,0.171,0.685,0.144,0
86,10,2175,135,37,0.101,0.743,0.156,0
101,12,1951,154,25,0.139,0.756,0.106,0
66,6,2277,143,31,0.042,0.897,0.061,0
95,12,1994,161,31,0.085,0.832,0.083,0
96,10,3944,231,27,0.05,0.804,0.146,0
79,11,3741,270,26,0.119,0.774,0.107,0
93,9,5326,323,26,0.14,0.749,0.111,0
81,7,2433,189,34,0.043,0.833,0.124,0
67,8,3594,261,29,0.111,0.799,0.09,0
86,11,2199,174,34,0.075,0.813,0.112,0
72,9,3017,215,45,0.079,0.791,0.13,0
89,10,1271,96,40,0.124,0.843,0.033,0
108,13,2694,192,80,0.083,0.885,0.033,0
80,9,2635,208,28,0.17,0.749,0.081,0
85,9,2387,181,31,0.144,0.779,0.076,0
99,8,4585,266,45,0.141,0.765,0.095,0
79,9,1867,134,33,0.08,0.773,0.147,0
66,9,1804,134,50,0.036,0.811,0.153,0
77,10,1901,152,96,0.049,0.899,0.053,0
77,11,2081,158,58,0.061,0.89,0.049,0
55,6,1633,125,31,0.032,0.838,0.129,0
94,10,6934,359,19,0.128,0.749,0.123,0
96,11,1899,138,35,0.075,0.791,0.134,0
73,9,1898,144,29,0.129,0.785,0.086,0
84,11,3105,236,51,0.14,0.749,0.111,0
104,12,5794,367,26,0.122,0.784,0.094,0
82,9,2237,158,45,0.029,0.854,0.117,0
66,6,2916,191,24,0.07,0.84,0.09,0
91,11,2692,178,24,0.149,0.786,0.065,0
78,9,3190,218,58,0.069,0.83,0.101,0
86,11,3221,218,33,0.064,0.823,0.112,0
55,6,1821,133,48,0.105,0.792,0.103,0
95,12,3053,201,23,0.074,0.812,0.114,0
94,8,1551,120,25,0.041,0.816,0.142,0
66,9,2570,195,30,0.157,0.776,0.067,0
91,10,1613,114,35,0.163,0.708,0.128,0
96,12,2030,150,23,0.112,0.77,0.118,0
103,11,4682,338,42,0.117,0.771,0.111,0
86,10,2227,162,30,0.136,0.805,0.059,0
84,11,2265,160,55,0.044,0.799,0.157,0
72,8,3207,222,26,0.176,0.736,0.088,0
92,11,3636,232,40,0.094,0.78,0.126,0
92,12,1324,100,38,0.027,0.855,0.118,0
98,9,2169,152,34,0.201,0.687,0.112,0
80,10,2990,194,33,0.147,0.743,0.11,0
81,11,2883,197,30,0.085,0.858,0.056,0
61,8,3050,194,24,0.127,0.785,0.088,0
95,10,5167,307,30,0.071,0.794,0.135,0
84,10,2289,163,31,0.126,0.763,0.11,0
67,9,2306,158,20,0.041,0.851,0.108,0
69,8,2965,215,63,0.074,0.836,0.09,0
102,11,2107,152,32,0.174,0.758,0.069,0
65,7,2436,174,18,0.108,0.815,0.077,0
101,10,2087,165,43,0.114,0.777,0.109,0
70,6,2054,143,17,0.086,0.836,0.077,0
97,10,3979,248,26,0.126,0.787,0.087,0
98,13,2687,181,20,0.099,0.785,0.116,0
94,12,2461,168,51,0.092,0.769,0.139,0
82,9,2189,173,33,0.158,0.8,0.042,0
82,10,2778,182,18,0.054,0.836,0.11,0
96,11,3027,192,26,0.105,0.831,0.065,0
69,9,2639,193,20,0.038,0.856,0.106,0
74,8,3175,228,22,0.074,0.836,0.091,0
62,6,2488,168,17,0.05,0.868,0.082,0
90,9,1985,128,25,0.098,0.819,0.083,0
78,9,2353,165,40,0.197,0.744,0.059,0
95,11,2773,186,26,0.138,0.741,0.122,0
93,10,2968,185,27,0.141,0.822,0.037,0
67,9,1839,137,62,0.174,0.759,0.067,0
70,9,1830,145,25,0.133,0.828,0.039,0
70,8,2314,155,24,0.129,0.714,0.157,0
55,5,2056,151,72,0.159,0.743,0.098,0
68,9,2463,180,15,0.132,0.732,0.137,0
91,11,1816,127,19,0.091,0.808,0.101,0
94,10,2080,144,25,0.081,0.838,0.081,0
80,10,1369,101,24,0.112,0.765,0.123,0
75,9,2385,155,32,0.181,0.757,0.062,0
57,7,2969,187,39,0.118,0.788,0.094,0
71,6,3052,204,26,0.111,0.826,0.063,0
99,12,1513,107,36,0.045,0.801,0.154,0
89,11,1891,135,24,0.104,0.809,0.086,0
97,10,3414,218,19,0.104,0.848,0.048,0
74,9,1876,139,35,0.089,0.837,0.074,0
92,11,2158,145,28,0.156,0.791,0.053,0
77,8,3843,286,30,0.045,0.851,0.104,0
72,7,3590,225,52,0.043,0.822,0.136,0
98,11,2472,154,27,0.11,0.858,0.033,0
88,11,2877,203,52,0.07,0.868,0.062,0
89,12,2120,153,23,0.14,0.8,0.06,0
64,8,3159,243,50,0.077,0.805,0.119,0
59,7,2251,145,24,0.076,0.867,0.057,0
79,7,2264,147,26,0.125,0.816,0.058,0
69,8,1278,98,42,0.129,0.805,0.065,0
100,11,1689,117,35,0.082,0.862,0.056,0
86,10,2861,193,49,0.103,0.789,0.108,0
73,9,3768,225,22,0.067,0.848,0.085,0
94,10,1446,114,56,0.133,0.808,0.058,0
88,9,2744,174,21,0.091,0.734,0.174,0
76,8,2489,165,33,0.194,0.669,0.137,0
72,6,2774,181,32,0.103,0.791,0.106,0
104,12,2812,181,33,0.124,0.789,0.087,0
98,9,1901,131,40,0.042,0.825,0.133,0
92,9,2003,159,30,0.104,0.809,0.087,0
98,13,1823,123,14,0.076,0.798,0.126,0
82,8,3041,198,30,0.118,0.781,0.101,0
68,8,1997,144,42,0.13,0.8,0.071,0
100,11,1350,97,16,0.27,0.724,0.006,0
83,10,1870,129,28,0.125,0.792,0.082,0
80,7,1859,135,34,0.165,0.758,0.077,0
74,8,2474,179,23,0.118,0.827,0.055,0
87,10,2464,159,31,0.081,0.837,0.082,0
82,9,2502,175,22,0.127,0.771,0.101,0
89,9,1358,103,31,0.097,0.843,0.061,0
80,11,3212,205,32,0.04,0.845,0.115,0
88,9,2997,195,60,0.149,0.78,0.071,0
65,10,2575,156,21,0.093,0.812,0.094,0
76,8,2368,162,68,0.133,0.812,0.056,0
94,10,1851,132,33,0.095,0.792,0.113,0
87,11,2075,153,52,0.075,0.786,0.139,0
80,10,1832,123,28,0.171,0.767,0.062,0
84,10,2830,193,31,0.094,0.789,0.117,0
94,11,3499,283,50,0.032,0.894,0.074,0
70,8,2534,172,26,0.217,0.681,0.102,0
93,9,1754,127,39,0.108,0.827,0.065,0
74,8,2523,168,24,0.124,0.803,0.073,0
83,10,2264,139,22,0.098,0.782,0.121,0
98,12,2819,190,32,0.059,0.808,0.132,0
70,8,3069,213,23,0.077,0.854,0.069,0
82,9,2150,145,36,0.107,0.793,0.1,0
61,8,2717,186,23,0.119,0.771,0.11,0
103,11,2360,163,40,0.118,0.8,0.082,0
96,10,1899,122,14,0.083,0.789,0.127,0
84,9,2247,146,30,0.135,0.795,0.07,0
69,9,1876,142,33,0.132,0.825,0.043,0
83,9,3296,213,38,0.146,0.795,0.059,0
64,7,2109,149,31,0.132,0.755,0.113,0
91,11,20264,731,15,0.083,0.786,0.131,0
98,11,2019,150,35,0.067,0.889,0.045,0
88,11,1988,142,22,0.138,0.819,0.043,0
84,9,2674,181,38,0.098,0.795,0.107,0
55,7,260,20,12,0.122,0.878,0.0,0
92,9,1121,84,22,0.02,0.825,0.155,0
78,11,1471,86,28,0.119,0.789,0.093,0
87,10,1552,100,21,0.04,0.903,0.057,0
69,8,3340,242,27,0.1,0.774,0.126,0
89,10,1923,139,33,0.114,0.79,0.096,0
69,9,2758,197,33,0.143,0.777,0.08,0
91,10,2742,181,26,0.116,0.771,0.113,0
89,11,2688,188,39,0.172,0.771,0.057,0
72,6,2365,163,65,0.06,0.879,0.06,0
87,11,3361,191,24,0.126,0.8,0.073,0
70,9,2564,176,44,0.138,0.794,0.068,0
76,10,2795,176,26,0.089,0.873,0.038,0
71,8,1985,133,26,0.205,0.659,0.137,0
77,6,4310,279,28,0.07,0.884,0.045,0
92,12,2204,142,21,0.044,0.783,0.173,0
64,8,3381,230,30,0.124,0.727,0.148,0
80,10,2158,157,26,0.102,0.835,0.062,0
98,12,2561,185,26,0.171,0.716,0.113,0
95,11,2974,180,35,0.141,0.731,0.128,0
54,6,3427,238,25,0.029,0.848,0.123,0
67,8,2056,146,40,0.142,0.844,0.014,0
99,12,3276,221,23,0.155,0.79,0.055,0
59,6,3785,238,37,0.061,0.85,0.089,0
62,8,2297,158,38,0.042,0.796,0.162,0
88,11,2903,190,27,0.05,0.857,0.092,0
62,8,2181,158,22,0.295,0.656,0.049,0
82,10,2407,147,34,0.198,0.7,0.102,0
93,13,1599,120,25,0.183,0.735,0.082,0
100,11,3284,228,29,0.107,0.766,0.127,0
83,10,1880,126,24,0.081,0.833,0.087,0
81,9,2163,159,32,0.116,0.801,0.083,0
93,9,3758,261,22,0.067,0.809,0.125,0
90,11,2096,148,25,0.232,0.706,0.062,0
83,9,2004,147,35,0.09,0.815,0.094,0
97,11,1744,133,26,0.122,0.781,0.097,0
95,10,3658,252,35,0.115,0.83,0.055,0
84,9,1938,141,30,0.189,0.738,0.073,0
62,8,2630,179,54,0.172,0.809,0.019,0
62,9,2553,187,37,0.045,0.885,0.07,0
85,9,2372,147,23,0.157,0.8,0.043,0
93,10,1802,139,33,0.197,0.728,0.076,0
78,11,2072,139,35,0.113,0.818,0.069,0
83,9,2779,179,38,0.079,0.823,0.098,0
99,10,2398,154,23,0.177,0.743,0.08,0
86,10,3076,218,29,0.045,0.809,0.146,0
90,11,1782,115,30,0.117,0.87,0.014,0
85,11,2235,161,32,0.108,0.809,0.083,0
87,10,2063,134,26,0.058,0.83,0.112,0
63,7,2003,144,29,0.14,0.79,0.07,0
91,11,3835,250,38,0.132,0.717,0.152,0
72,9,1838,128,26,0.132,0.827,0.04,0
82,9,2045,142,24,0.055,0.846,0.099,0
92,10,1858,131,33,0.081,0.789,0.131,0
88,10,2049,136,23,0.09,0.73,0.179,0
92,11,1941,148,66,0.093,0.777,0.13,0
94,12,2552,170,23,0.063,0.882,0.055,0
69,7,3907,267,31,0.066,0.873,0.061,0
93,9,2188,166,54,0.227,0.658,0.115,0
88,11,2127,132,28,0.135,0.778,0.087,0
65,7,1843,138,42,0.124,0.841,0.035,0
97,11,1510,113,17,0.167,0.823,0.01,0
85,13,2192,146,25,0.159,0.748,0.092,0
71,8,2132,139,47,0.127,0.812,0.061,0
70,8,3103,203,21,0.071,0.835,0.094,0
100,10,2745,196,40,0.18,0.743,0.077,0
52,7,1797,119,18,0.079,0.773,0.147,0
92,9,2402,179,18,0.113,0.847,0.04,0
93,10,1809,119,31,0.172,0.791,0.037,0
84,10,2240,153,24,0.025,0.894,0.081,0
88,10,3173,210,40,0.104,0.817,0.08,0
55,6,2089,158,43,0.123,0.748,0.128,0
